Year,LocationAbbr,LocationDesc,Datasource,Category,Topic,Indicator,Break_Out_Category,Break_out,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_Limit_Low,Confidence_Limit_High,CategoryID,TopicID,IndicatorID,BreakoutCategoryID,BreakOutID,LocationID,GeoLocation
2013,AZ,Arizona,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC02,4,"(34.865970280000454, -111.76381127699972)"
2013,AZ,Arizona,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE01,4,"(34.865970280000454, -111.76381127699972)"
2013,AZ,Arizona,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC04,4,"(34.865970280000454, -111.76381127699972)"
2013,CA,California,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC02,6,"(37.63864012300047, -120.99999953799971)"
2013,CA,California,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE01,6,"(37.63864012300047, -120.99999953799971)"
2013,CO,Colorado,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC07,8,"(38.843840757000464, -106.13361092099967)"
2013,CO,Colorado,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC02,8,"(38.843840757000464, -106.13361092099967)"
2013,CO,Colorado,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE01,8,"(38.843840757000464, -106.13361092099967)"
2013,CT,Connecticut,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE01,9,"(41.56266102000046, -72.64984095199964)"
2013,CT,Connecticut,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC07,9,"(41.56266102000046, -72.64984095199964)"
2013,CT,Connecticut,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE04,9,"(41.56266102000046, -72.64984095199964)"
2013,DC,"Washington, DC",BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC04,11,"(38.89037138500049, -77.03196112699965)"
2013,DC,"Washington, DC",BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE01,11,"(38.89037138500049, -77.03196112699965)"
2013,DC,"Washington, DC",BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE04,11,"(38.89037138500049, -77.03196112699965)"
2013,DC,"Washington, DC",BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC07,11,"(38.89037138500049, -77.03196112699965)"
2013,DE,Delaware,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC04,10,"(39.008830667000495, -75.57774116799965)"
2013,DE,Delaware,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC07,10,"(39.008830667000495, -75.57774116799965)"
2013,DE,Delaware,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE01,10,"(39.008830667000495, -75.57774116799965)"
2013,DE,Delaware,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE04,10,"(39.008830667000495, -75.57774116799965)"
2013,FL,Florida,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE01,12,"(28.932040377000476, -81.92896053899966)"
2013,GA,Georgia,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC07,13,"(32.83968109300048, -83.62758034599966)"
2013,GA,Georgia,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC04,13,"(32.83968109300048, -83.62758034599966)"
2013,GA,Georgia,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE01,13,"(32.83968109300048, -83.62758034599966)"
2013,GA,Georgia,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE04,13,"(32.83968109300048, -83.62758034599966)"
2013,HI,Hawaii,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE01,15,"(21.304850435000446, -157.85774940299973)"
2013,HI,Hawaii,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC02,15,"(21.304850435000446, -157.85774940299973)"
2013,HI,Hawaii,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE04,15,"(21.304850435000446, -157.85774940299973)"
2013,IA,Iowa,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC07,19,"(42.46940091300047, -93.81649055599968)"
2013,IA,Iowa,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC02,19,"(42.46940091300047, -93.81649055599968)"
2013,IA,Iowa,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC04,19,"(42.46940091300047, -93.81649055599968)"
2013,IA,Iowa,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE01,19,"(42.46940091300047, -93.81649055599968)"
2013,IA,Iowa,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE04,19,"(42.46940091300047, -93.81649055599968)"
2013,ID,Idaho,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE01,16,"(43.682630005000476, -114.3637300419997)"
2013,ID,Idaho,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE04,16,"(43.682630005000476, -114.3637300419997)"
2013,ID,Idaho,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC04,16,"(43.682630005000476, -114.3637300419997)"
2013,ID,Idaho,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Non-Hispanic Black,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC02,16,"(43.682630005000476, -114.3637300419997)"
2013,ID,Idaho,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC07,16,"(43.682630005000476, -114.3637300419997)"
2013,IL,Illinois,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC04,17,"(40.48501028300046, -88.99771017799969)"
2013,IL,Illinois,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE01,17,"(40.48501028300046, -88.99771017799969)"
2013,IL,Illinois,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,25-44,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE04,17,"(40.48501028300046, -88.99771017799969)"
2013,IL,Illinois,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC07,17,"(40.48501028300046, -88.99771017799969)"
2013,IN,Indiana,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC07,18,"(39.766910452000445, -86.14996019399968)"
2013,IN,Indiana,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC04,18,"(39.766910452000445, -86.14996019399968)"
2013,IN,Indiana,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE01,18,"(39.766910452000445, -86.14996019399968)"
2013,KS,Kansas,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE01,20,"(38.34774030000045, -98.20078122699965)"
2013,KY,Kentucky,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC03,AGE01,21,"(37.645970271000465, -84.77497104799966)"
2013,KY,Kentucky,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Hispanic,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC04,21,"(37.645970271000465, -84.77497104799966)"
2013,KY,Kentucky,BRFSS,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); BRFSS,Race,Other,Percentage,%,,~,Statistically unstable estimates not presented [unstable by CDC standards: (standard error/estimate>0.30)],,,C1,T4,BR001,BOC04,RAC07,21,"(37.645970271000465, -84.77497104799966)"
